assetCode,time,sourceTimestamp,firstCreated,sourceId,headline,urgency,takeSequence,provider,subjects,audiences,bodySize,companyCount,headlineTag,marketCommentary,sentenceCount,wordCount,assetCodes,assetName,firstMentionSentence,relevance,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,sentimentWordCount,noveltyCount12H,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts12H,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D
AAPL.DE,2007-01-02,2007-01-02 04:40:28+00:00,2006-12-29 04:09:50+00:00,89c34671612f601d,PRESS DIGEST - Washington Post Business - Dec 29,3,2,RTRS,"{'ENT', 'HDWR', 'DPR', 'US', 'STX', 'SFWR', 'REA', 'RTRS', 'PRESS', 'LEN', 'BY', 'WASH'}","{'PCU', 'PMF', 'PCO', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",2542,1,PRESS DIGEST,False,20,460,"['AAPL.DE', 'AAPL.OQ', 'AAPL.F', 'AAPL.O']",Apple Inc,4,0.18257400000000001,-1,0.813967,0.12827,0.0577636,82,0,0,0,3,3,0,0,0,112,153
AAPL.OQ,2007-01-02,2007-01-02 04:40:28+00:00,2006-12-29 04:09:50+00:00,89c34671612f601d,PRESS DIGEST - Washington Post Business - Dec 29,3,2,RTRS,"{'ENT', 'HDWR', 'DPR', 'US', 'STX', 'SFWR', 'REA', 'RTRS', 'PRESS', 'LEN', 'BY', 'WASH'}","{'PCU', 'PMF', 'PCO', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",2542,1,PRESS DIGEST,False,20,460,"['AAPL.DE', 'AAPL.OQ', 'AAPL.F', 'AAPL.O']",Apple Inc,4,0.18257400000000001,-1,0.813967,0.12827,0.0577636,82,0,0,0,3,3,0,0,0,112,153
AAPL.F,2007-01-02,2007-01-02 04:40:28+00:00,2006-12-29 04:09:50+00:00,89c34671612f601d,PRESS DIGEST - Washington Post Business - Dec 29,3,2,RTRS,"{'ENT', 'HDWR', 'DPR', 'US', 'STX', 'SFWR', 'REA', 'RTRS', 'PRESS', 'LEN', 'BY', 'WASH'}","{'PCU', 'PMF', 'PCO', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",2542,1,PRESS DIGEST,False,20,460,"['AAPL.DE', 'AAPL.OQ', 'AAPL.F', 'AAPL.O']",Apple Inc,4,0.18257400000000001,-1,0.813967,0.12827,0.0577636,82,0,0,0,3,3,0,0,0,112,153
AAPL.O,2007-01-02,2007-01-02 04:40:28+00:00,2006-12-29 04:09:50+00:00,89c34671612f601d,PRESS DIGEST - Washington Post Business - Dec 29,3,2,RTRS,"{'ENT', 'HDWR', 'DPR', 'US', 'STX', 'SFWR', 'REA', 'RTRS', 'PRESS', 'LEN', 'BY', 'WASH'}","{'PCU', 'PMF', 'PCO', 'DNP', 'E', 'PSC', 'ESN', 'U', 'RNP'}",2542,1,PRESS DIGEST,False,20,460,"['AAPL.DE', 'AAPL.OQ', 'AAPL.F', 'AAPL.O']",Apple Inc,4,0.18257400000000001,-1,0.813967,0.12827,0.0577636,82,0,0,0,3,3,0,0,0,112,153
TSM.N,2007-01-02,2007-01-02 04:47:44+00:00,2007-01-02 04:47:44+00:00,ad443908781512ae,UPDATE 1-TSMC plans five new advanced wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",2427,1,UPDATE 1,False,21,463,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,0,0.327323,0.365027,0.30765,463,1,1,1,1,1,4,4,4,7,16
2330.TW,2007-01-02,2007-01-02 04:47:44+00:00,2007-01-02 04:47:44+00:00,ad443908781512ae,UPDATE 1-TSMC plans five new advanced wafer plants -paper,3,1,RTRS,"{'JP', 'ELI', 'HDWR', 'TEL', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'SG', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",2427,1,UPDATE 1,False,21,463,"['TSM.N', '2330.TW']",Taiwan Semiconductor Manufacturing Co Ltd,1,1.0,0,0.327323,0.365027,0.30765,463,1,1,1,1,1,4,4,4,7,16
060000.KS,2007-01-02,2007-01-02 04:51:58+00:00,2007-01-02 04:46:38+00:00,1b9460a869124bc8,S.Korea Dec housing price growth slows vs Nov,3,1,RTRS,"{'ECI', 'CEN', 'REA', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'MCE', 'ASIA', 'STIR'}","{'M', 'T', 'E', 'D', 'PSC'}",615,1,,False,4,122,"['060000.KS', 'KB.N']",Kookmin Bank,3,0.7071069999999999,1,0.0241218,0.18567999999999998,0.790198,70,0,0,0,0,0,5,5,5,7,12
KB.N,2007-01-02,2007-01-02 04:51:58+00:00,2007-01-02 04:46:38+00:00,1b9460a869124bc8,S.Korea Dec housing price growth slows vs Nov,3,1,RTRS,"{'ECI', 'CEN', 'REA', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'MCE', 'ASIA', 'STIR'}","{'M', 'T', 'E', 'D', 'PSC'}",615,1,,False,4,122,"['060000.KS', 'KB.N']",Kookmin Bank,3,0.7071069999999999,1,0.0241218,0.18567999999999998,0.790198,70,0,0,0,0,0,5,5,5,7,12
ADBE.OQ,2007-01-02,2007-01-02 05:01:02+00:00,2007-01-02 05:01:02+00:00,8d2ebc5958ea4f1f,Adobe Appoints Former Borland Exec to Senior VP of Worldwide Field Operations <ADBE.O>,3,1,BSW,"{'BACT', 'BUS', 'US', 'NEWR', 'MNGISS', 'LEN'}","{'CNR', 'BSW'}",2405,1,,False,18,382,"['ADBE.OQ', 'ADBE.O', 'ADBE.DE']",Adobe Systems Inc,1,1.0,1,0.08811210000000001,0.37209000000000003,0.539798,365,0,0,0,0,0,0,0,0,0,0
ADBE.O,2007-01-02,2007-01-02 05:01:02+00:00,2007-01-02 05:01:02+00:00,8d2ebc5958ea4f1f,Adobe Appoints Former Borland Exec to Senior VP of Worldwide Field Operations <ADBE.O>,3,1,BSW,"{'BACT', 'BUS', 'US', 'NEWR', 'MNGISS', 'LEN'}","{'CNR', 'BSW'}",2405,1,,False,18,382,"['ADBE.OQ', 'ADBE.O', 'ADBE.DE']",Adobe Systems Inc,1,1.0,1,0.08811210000000001,0.37209000000000003,0.539798,365,0,0,0,0,0,0,0,0,0,0
ADBE.DE,2007-01-02,2007-01-02 05:01:02+00:00,2007-01-02 05:01:02+00:00,8d2ebc5958ea4f1f,Adobe Appoints Former Borland Exec to Senior VP of Worldwide Field Operations <ADBE.O>,3,1,BSW,"{'BACT', 'BUS', 'US', 'NEWR', 'MNGISS', 'LEN'}","{'CNR', 'BSW'}",2405,1,,False,18,382,"['ADBE.OQ', 'ADBE.O', 'ADBE.DE']",Adobe Systems Inc,1,1.0,1,0.08811210000000001,0.37209000000000003,0.539798,365,0,0,0,0,0,0,0,0,0,0
0941.DE,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
0941.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
0941.F,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
CHL.N,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
CHLy.DE,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,0,1,0,0,0,1,6
3777.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
1285.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
3838.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
0005.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
HBC.PA,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
1301.HK,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
HSBA.L,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
HBC,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
HBC.N,2007-01-02,2007-01-02 05:26:55+00:00,2007-01-02 05:26:55+00:00,9f4c33b6f72c405d,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,1,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",933,4,TABLE,False,4,147,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.5,0,0.0224916,0.810433,0.167076,82,0,0,0,2,2,0,0,0,4,8
0941.DE,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
0941.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
0941.F,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
CHL.N,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
CHLy.DE,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['0941.DE', '0941.HK', '0941.F', 'CHL.N', 'CHLy.DE']",China Mobile Ltd,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,1,2,1,1,1,2,7
3777.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
1285.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
3838.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
0005.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
HBC.PA,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
1301.HK,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
HSBA.L,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
HBC,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
HBC.N,2007-01-02,2007-01-02 05:27:27+00:00,2007-01-02 05:26:55+00:00,7ff8063faa09419a,TABLE-HK short selling turnover HK$1.18 bln by lunch,3,2,RTRS,"{'MUL', 'TEL', 'STX', 'HK', 'FIN', 'SHP', 'CN', 'GB', 'BNK', 'RTRS', 'LEN', 'ASIA'}","{'PSC', 'Z', 'E', 'EMK'}",986,4,TABLE,False,5,157,"['3777.HK', '1285.HK', '3838.HK', '0005.HK', 'HBC.PA', '1301.HK', 'HSBA.L', 'HBC', 'HBC.N']",HSBC Holdings PLC,4,0.316228,0,0.020081799999999997,0.815367,0.164551,92,1,1,1,3,3,1,1,1,5,9
AUO.N,2007-01-02,2007-01-02 05:28:32+00:00,2007-01-02 05:28:32+00:00,060ef23c7aba0051,"AU, Chi Mei to delay LCD output at new plants -paper",3,1,RTRS,"{'JP', 'HDWR', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1842,3,,False,15,354,"['AUO.N', '2409.TW']",AU Optronics Corp,4,0.333333,-1,0.800197,0.136757,0.0630464,99,0,0,0,0,0,2,2,2,2,2
2409.TW,2007-01-02,2007-01-02 05:28:32+00:00,2007-01-02 05:28:32+00:00,060ef23c7aba0051,"AU, Chi Mei to delay LCD output at new plants -paper",3,1,RTRS,"{'JP', 'HDWR', 'US', 'CN', 'ELC', 'TW', 'RTRS', 'LEN', 'EMRG', 'KR', 'ASIA'}","{'PCU', 'PCO', 'DNP', 'Z', 'E', 'PSC', 'U', 'RNP'}",1842,3,,False,15,354,"['AUO.N', '2409.TW']",AU Optronics Corp,4,0.333333,-1,0.800197,0.136757,0.0630464,99,0,0,0,0,0,2,2,2,2,2
WSH.N,2007-01-02,2007-01-02 05:30:03+00:00,2007-01-02 05:30:03+00:00,8513bae37617453c,Willis Re Issues Annual Reinsurance Renewals Review <WSH.N>,3,1,BSW,"{'BACT', 'INS', 'US', 'WEU', 'NEWR', 'FIN', 'GB', 'LEN', 'EUROPE', 'EU'}","{'CNRA', 'CNRE', 'CNR', 'BSW'}",3480,1,,False,27,560,['WSH.N'],Willis Towers Watson PLC,1,1.0,0,0.138648,0.608745,0.252607,205,0,0,0,0,0,0,0,0,0,1
SNY.N,2007-01-02,2007-01-02 06:08:24+00:00,2007-01-02 06:08:24+00:00,dfc32b0ef3e1bcf3,French stocks - Factors to watch on Jan 2,3,1,RTRS,"{'FR', 'WEU', 'RTRS', 'LEN', 'EUROPE'}","{'PMF', 'EMK', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",1627,3,,True,17,314,"['SNY.N', 'SASY.F', 'SASY.PA']",Sanofi SA,6,0.21320100000000003,-1,0.752069,0.22195399999999998,0.0259764,87,0,0,0,0,2,1,1,1,3,7
